Segment,Balance,logBalance,NumProducts,DigitalUsage,Tenure,FeeIncrease,Complaints,Delinquency_30d,CreditUtilization,InterestRateDiff,Churn
MidValue,8166.785569561349,9.007953106997615,1,0,97,0,1,0,0.4970129060528602,0.4887949837718303,0
MidValue,5026.7096484977865,8.522719821125017,4,1,41,0,0,0,0.12276729077615435,0.4467600056029287,0
MidValue,4641.789493111256,8.443070648441863,2,1,68,0,1,0,0.5147828527179434,0.5234332179451406,0
LowValue,5859.050600965848,8.675913517510883,2,1,44,0,0,0,0.5788062688933481,0.4945028631310668,0
HighValue,3901.704783546067,8.269425125976582,2,0,118,0,1,0,0.4486986438335341,0.6054107674200246,0
MidValue,3374.136128313802,8.124190936808425,1,0,40,0,0,0,0.3403126221342764,0.20948084332960704,0
MidValue,5802.508960121045,8.666218006724268,4,1,60,0,0,0,0.20004636621670216,0.4946788284311161,0
HighValue,4266.472408085734,8.358776989055599,2,1,41,0,0,0,0.20655889594527002,0.5463357302797367,0
LowValue,6463.9618163862,8.774152384983752,3,0,10,0,0,1,0.3266163379576131,0.6382042152961523,0
LowValue,5502.169939711379,8.613079557867946,4,0,4,1,0,0,0.3878418947482144,0.3853074008450192,0
MidValue,5174.631545030111,8.551716648374555,3,1,64,1,0,0,0.3751895924273763,0.4697089525361285,0
MidValue,5102.675550214554,8.537716255256178,1,0,93,0,0,0,0.1861231089016099,0.4756209747663645,1
MidValue,4870.53452516648,8.49116426401394,4,1,22,0,0,0,0.5091864242415503,0.4822271674944453,0
LowValue,5611.29278381321,8.632714610890217,2,1,93,0,0,0,0.640792645979536,0.3045716726440921,0
MidValue,4404.16102435548,8.390532092606929,4,1,16,1,0,1,0.3157964586238724,0.7121684412383467,0
MidValue,2063.4429494153346,7.632615710851478,4,1,114,0,0,0,0.36846622378846045,0.6587843155067936,0
HighValue,5116.700144196327,8.540460426530585,4,0,60,0,0,0,0.35189215492918374,0.9078483507520883,0
MidValue,4309.104303579692,8.368717383171488,3,1,4,1,0,0,0.15783420576877202,0.48280296249896204,0
MidValue,2934.6191150202585,7.984673652102311,1,0,73,0,0,0,0.4485839357992447,0.48711836831237587,0
HighValue,6171.027437770025,8.727782658996505,3,1,37,0,0,0,0.13639670365017556,0.4309669512199275,0
MidValue,4429.631103643345,8.396297314211571,1,1,30,0,0,0,0.29293034186075956,0.12406897194588046,0
MidValue,2382.1482522617457,7.776177687610857,4,0,28,0,0,0,0.3636040696506304,0.8884452821430859,0
MidValue,4887.851786132893,8.49471274633529,3,1,59,1,1,0,0.3824938001730448,0.34109331465865744,0
MidValue,3987.8513972201963,8.291258598070403,4,1,112,0,0,0,0.16455008197625243,0.4103375681075669,0
MidValue,2447.6791524786936,7.803304036723289,1,1,76,0,0,0,0.5818166676681001,0.34681699230191737,0
HighValue,5468.279979512375,8.606902255949807,2,1,52,0,0,1,0.42490053339055184,0.4012371367641818,0
MidValue,3424.1613637734254,8.138903863097008,2,1,4,1,0,0,0.27727357401889013,0.46383162315585014,0
HighValue,6077.556199130195,8.712522479512078,4,1,83,0,2,0,0.03722744345859154,0.0,0
HighValue,3653.765838664207,8.203787304102619,2,0,93,0,0,0,0.08926471450893317,0.574751563801715,0
MidValue,6465.569586111499,8.774401043813636,3,1,9,0,0,1,0.40493200205031904,0.17190357930627725,0
MidValue,5638.135239960211,8.637486006488244,4,1,2,0,1,0,0.4925837240321158,0.12843837389614138,0
LowValue,5162.914844741029,8.549450261656485,3,0,51,0,0,0,0.37104038423257263,1.3108637777408438,0
LowValue,3866.246920416841,8.260298142792672,2,0,28,0,0,0,0.2780182840771116,0.4568332381648895,0
MidValue,6357.215950091358,8.757503105991676,1,1,7,0,0,0,0.2606184883718034,0.5730264332300361,0
LowValue,5755.3332884580905,8.658055969120756,2,1,53,0,0,0,0.1399132652548002,0.28188547081473825,0
HighValue,4456.401110234444,8.402321164462476,3,1,115,1,1,0,0.6441700825638819,0.5357914406374621,0
MidValue,5870.955950745239,8.677943068690132,3,0,112,0,0,0,0.5450225813023439,0.4349886480517593,0
MidValue,3461.626806440531,8.149782772623706,3,0,38,0,0,0,0.34907929824216993,0.3573335411164731,1
HighValue,3080.3512187848355,8.03312348716134,2,1,36,1,0,0,0.5387317414932282,0.16077844102950944,0
HighValue,4856.650300768128,8.488310122773544,1,1,119,0,0,0,0.3255450438225061,0.3507735247446157,0
MidValue,5106.675163439922,8.538499621441918,3,0,36,0,0,0,0.391182417505565,0.754157404109592,0
LowValue,5641.859888933133,8.63814628848016,4,1,22,0,0,0,0.3983636124221166,0.7399010205375253,0
HighValue,5097.570231490598,8.536715432641367,1,0,18,0,1,0,0.06538718578685997,0.5115826199156981,0
LowValue,6861.070204301063,8.833764454246424,2,1,24,1,0,0,0.3515014914392417,0.4911711755888815,0
MidValue,3064.2445233926996,8.027882624435327,2,1,45,0,2,0,0.47428910540348734,0.465126898623504,1
HighValue,5852.489396566021,8.674793240449054,2,0,89,0,0,0,0.29296382600195753,0.6907962379335687,0
LowValue,5338.46455469761,8.582880656270923,1,0,84,1,1,0,0.06389925545770668,0.4129387658828076,1
LowValue,7034.316443485043,8.858697949842481,3,0,23,0,0,0,0.22197958215345945,0.3932436612524656,0
LowValue,5187.3738949158505,8.554175612021405,1,1,88,0,0,1,0.387213013360197,0.17819450688991595,0
HighValue,5474.455664692713,8.608030777649468,3,1,55,0,0,0,0.3047893504557716,0.6009098346144629,0
HighValue,7641.925928440952,8.941535783771213,3,0,10,0,1,0,0.0891328804531605,0.8400100318012473,0
LowValue,6194.436435345811,8.7315682411937,4,0,45,0,0,0,0.33777832131779467,0.8979118988444901,0
MidValue,5912.83359587167,8.685049562693543,1,1,13,0,2,0,0.12354360463698126,0.4916895500651094,1
HighValue,4414.800341990496,8.392944374523246,3,1,107,0,0,0,0.17300886613874383,1.2088682367387649,0
MidValue,5208.425005063984,8.558224764945562,3,1,18,0,1,0,0.16311991992894573,1.1222659789140665,0
MidValue,2521.3808095960985,7.832958500207975,1,0,116,1,1,0,0.17497823659461217,0.43037009041724184,1
MidValue,3734.4119081204617,8.225613374784812,4,1,11,0,0,0,0.24108139865624043,0.3234821737271178,0
HighValue,5970.4900157324955,8.694751759120564,2,0,88,0,1,0,0.2565902931233823,0.44286093076902194,0
HighValue,2331.247109977982,7.754587506684115,1,1,74,0,0,0,0.48390415230666955,0.663994208995786,0
MidValue,5139.337963803361,8.544874108000378,4,1,84,1,0,0,0.5365491647189582,0.8551435107100599,0
MidValue,5026.751428821072,8.52272813110165,1,1,12,0,0,0,0.39196444827088167,0.5945682663650733,0
HighValue,5583.648176509473,8.627776715160877,3,0,29,0,0,0,0.1521116486333129,0.642254952237244,0
LowValue,2455.5535217126644,7.806514639164011,4,1,98,0,0,0,0.08730795685545877,0.36048565346395234,0
MidValue,1953.7085109309537,7.577996362035011,3,1,6,0,0,0,0.23555214701785496,0.8804206963295091,0
LowValue,6664.343138286107,8.804676714901392,4,1,101,0,0,1,0.4782423197706724,0.7222939387396541,0
HighValue,5166.079678373625,8.55006294879411,2,1,61,0,1,0,0.22385562390397648,0.8313543204495281,0
MidValue,5615.2431168811,8.633418234811591,2,0,70,0,1,0,0.30448383696590425,0.9531548770657446,0
MidValue,7424.947275896271,8.91273553477865,1,0,2,1,0,0,0.3751951459482214,0.17737686170488526,1
HighValue,5260.757071536348,8.568220293969791,4,0,67,0,1,0,0.5492964132592623,0.4422182258674779,0
HighValue,2053.776673258194,7.627922446211269,4,1,69,1,0,0,0.16239199042114968,0.47936448028664,0
HighValue,4531.867457952196,8.419110011146989,2,1,56,0,1,0,0.5127333880978258,0.6768167006278273,0
MidValue,6227.561508048158,8.736900687535982,3,0,57,1,0,0,0.25388875488493595,0.4948873984398611,0
MidValue,4361.883775908987,8.380888534196481,2,0,102,0,0,0,0.013393594105008143,0.3742037004273475,0
MidValue,4545.692164267038,8.42215525069024,3,1,28,0,0,0,0.1991641582215869,0.8902821062945973,0
LowValue,4097.663803875269,8.318416298081129,4,1,8,1,0,0,0.5074694273745392,0.14266062807551355,0
LowValue,7201.81332757376,8.882226968625975,4,0,72,0,0,0,0.3042568798530919,0.7203439950474535,0
MidValue,6864.953353442074,8.834330180146916,1,1,16,0,0,0,0.07758397760872503,0.7505606928721547,0
HighValue,2285.296367363645,7.734688480467662,3,0,17,0,0,0,0.4817595322500373,0.7213342005288937,0
LowValue,7856.430285709708,8.969214896307795,1,0,117,0,0,1,0.6671508942940249,0.0,0
HighValue,3838.876283671413,8.253195427268865,2,0,43,0,1,0,0.027332787758779026,0.33681925269075824,0
MidValue,8041.458589096421,8.992490110091087,3,0,76,0,2,0,0.4064997752609003,0.5130122676220222,0
MidValue,3029.098524475111,8.01635041430319,2,1,3,0,0,0,0.2602422135454418,0.297409349615045,0
MidValue,6652.425184151738,8.80288706633528,1,1,77,0,0,1,0.5452935136420781,0.06047709031779852,0
MidValue,4150.355035909561,8.33119007460743,1,0,109,0,0,0,0.034743579971269735,1.1425044783339176,0
LowValue,4766.418490270211,8.469560240374085,1,1,12,0,0,0,0.26109781139252086,0.01325913552518887,0
MidValue,6325.061167297697,8.752433073009126,1,1,90,0,0,1,0.14340158556046553,0.18796607086571815,0
LowValue,3890.5154769426454,8.266553943506437,4,1,86,0,0,0,0.11370170974884869,0.6774876561965867,0
MidValue,5472.969020649304,8.607759230222042,2,1,83,0,1,0,0.21442754085754015,0.3498157527795708,0
MidValue,5461.196323096034,8.605606244832599,3,1,108,0,0,0,0.15450235439110194,0.7846964898509305,0
HighValue,6786.899124589446,8.822896765399475,2,1,75,0,0,1,0.34443056371512504,0.0,0
LowValue,7049.985780181744,8.860922713007568,4,0,67,1,0,0,0.2813301516203033,0.22824859939484843,0
MidValue,7818.5215769353235,8.964378652247785,2,0,104,0,0,0,0.08925092908317843,0.396980189150693,0
MidValue,5455.805247863401,8.60461877805083,3,1,102,0,0,0,0.4258448708188152,0.923792941617247,0
HighValue,5613.082521151019,8.633033455985691,2,0,16,0,0,0,0.5442768896564842,0.27869140578472373,0
HighValue,4147.109193430316,8.33040789335933,4,0,8,0,0,0,0.029998395758492082,0.0,0
LowValue,3849.6772708832127,8.256004326325806,2,1,80,0,0,1,0.505631891611807,0.11179437223524646,0
MidValue,3018.245091228603,8.012762109329406,3,0,25,1,0,0,0.07068438106086039,1.1272634322577089,0
HighValue,4660.574779880895,8.447108605629078,2,0,46,1,1,0,0.09887808763681266,0.14671380327699396,1
MidValue,5234.603587466498,8.563237415123705,2,0,8,0,0,0,0.4542820834146808,0.42676118518714373,0
LowValue,5030.325566188275,8.523438760420698,4,1,97,0,0,0,0.17687055043033928,0.6282338878235266,0
HighValue,5859.983182998933,8.676072647166551,3,0,108,0,0,0,0.08807374203259802,0.0,0
HighValue,2965.70605585877,7.9952075442197446,2,1,81,1,0,0,0.34244308593513384,0.13870982906436757,0
LowValue,7598.906204270395,8.935891184654896,4,0,18,0,0,1,0.7760937188240843,0.9963317138385157,0
MidValue,5460.663700328365,8.605508729345042,3,0,36,0,0,0,0.30155603205917814,0.7034588199300954,0
HighValue,6639.805516506376,8.80098854783955,3,1,93,1,1,0,0.1142632296035707,0.3568300591834638,0
MidValue,5517.871292539763,8.615928642373902,2,1,79,1,0,0,0.7607020687295533,0.323981150748629,0
LowValue,3685.227754384419,8.212358925356288,1,1,61,0,0,0,0.07297575476629901,0.4612879050184329,0
MidValue,4511.202070916461,8.414540577395913,2,1,51,0,0,0,0.23221532337621337,0.6643233312372823,0
MidValue,52.57795175031333,3.981137635508068,4,1,32,1,0,0,0.6669156170698497,0.37773783283648893,0
HighValue,5320.777548555276,8.579562652196424,4,1,8,1,0,0,0.12082999678713931,0.5187455713568119,0
LowValue,4896.040910166107,8.496386405795686,2,1,38,1,1,0,0.39524688338426384,0.5668886235606391,1
MidValue,6819.521767709169,8.827691253440312,1,1,18,0,0,0,0.5844895695045329,0.3395503592981527,1
HighValue,2366.059629075282,7.769403801032451,2,1,66,0,1,0,0.4763159575495387,1.0879241953597756,0
MidValue,4882.122120376723,8.493540073041729,1,0,46,0,0,0,0.23675102434781625,0.35387758917576995,1
LowValue,4541.888666741006,8.421318358908596,1,1,117,0,1,0,0.10789497533297591,0.3280850365497272,0
MidValue,3105.218861040338,8.041161465179911,3,1,104,0,0,0,0.2232888099343734,0.5596279239242076,0
MidValue,2797.760616242068,7.936931961114191,2,1,83,0,0,0,0.295340209778099,0.0,0
MidValue,3236.7406650273456,8.082631039932942,3,1,23,1,0,0,0.15729902358901462,0.4866271289586332,0
MidValue,6475.83156551504,8.775986713829347,1,1,27,1,0,0,0.09784429305837639,0.5156706433143803,0
MidValue,6477.942569932664,8.776312592378053,1,0,84,1,0,0,0.16770051571942654,0.09821960450938833,1
LowValue,2840.0809834884844,7.951939886723698,4,0,36,1,1,0,0.5087825094550033,0.8137490614776013,0
HighValue,4749.902439845628,8.466089866319301,2,1,73,0,2,0,0.5342017234689217,0.3007061573273657,0
LowValue,5710.0821826501115,8.650163808799482,2,1,31,0,0,0,0.5193244688588644,0.9507390211239423,1
MidValue,5488.489842537248,8.610590605329191,4,1,96,0,1,0,0.11866833273928533,0.33608923506594623,0
MidValue,2722.2840141522447,7.909593789163536,1,0,38,0,1,0,0.19325619151609086,0.8829574553621837,0
LowValue,4097.488444440653,8.318373512628492,1,1,70,1,1,0,0.10882068640211025,0.9632854305764351,1
MidValue,2846.39660430905,7.9541603836204775,4,0,11,1,0,1,0.09526084938692336,0.5523913617833587,1
MidValue,6524.616618831575,8.783490728696314,1,0,87,0,0,0,0.1021234916528985,0.5195808971283331,0
MidValue,8892.958683906447,9.093127525670425,1,0,110,1,1,0,0.6320827145903403,0.43880137732629043,0
MidValue,4925.193517013199,8.5023218627268,3,1,1,0,1,1,0.19097459041216014,0.4181817903018303,0
MidValue,1781.4763407922878,7.485758879152558,3,1,69,1,0,0,0.43220542701811454,0.6586307209034115,1
HighValue,6227.844381768062,8.73694610208255,2,0,67,0,0,1,0.2510093468042318,0.6707801922116065,0
MidValue,7335.254050721343,8.900583644023879,3,1,89,0,0,0,0.5399315075558053,0.46119583551032506,0
MidValue,7218.008363845965,8.884472876726377,2,0,41,1,2,0,0.24682411666610443,0.8458905408950843,1
LowValue,5246.9605033006665,8.565594804547713,4,1,32,1,0,0,0.12236388336593257,0.0,0
HighValue,5794.72275747662,8.664875468872884,1,1,93,0,0,0,0.3499539486106072,0.0,0
LowValue,5142.280139125304,8.545446314275013,3,1,88,1,0,1,0.19334777261141464,0.3238167071986418,1
LowValue,6080.833757315709,8.713061534308284,2,1,76,0,0,0,0.24589492987304576,0.8552922375720698,0
LowValue,6412.121444850035,8.766101396261,4,1,111,0,1,0,0.5617259113903523,0.0,0
MidValue,3869.633654032704,8.261173507512904,3,1,53,0,1,1,0.37390156409170944,0.051468470676912625,0
LowValue,4120.238158995592,8.323908921223328,2,0,79,1,2,0,0.26805068458788517,0.4142285611222371,0
MidValue,4487.495789893284,8.409272911219983,4,1,49,0,0,0,0.3217808142018256,0.045510519764385804,0
MidValue,4654.550680767438,8.445815481482935,2,1,57,0,0,0,0.23314835998437408,1.0998090470539061,0
MidValue,5287.595948859952,8.573308073528732,1,0,99,0,0,0,0.0959289600960368,0.8972209584536577,0
MidValue,6677.988671707435,8.80672185861811,1,1,48,0,0,0,0.11266867051684695,0.0,0
HighValue,3040.144925777821,8.019989343818288,1,1,97,0,0,0,0.1982257341881794,0.26485608791008663,0
HighValue,6377.759056574723,8.760728852181167,4,0,63,0,0,0,0.3764105452663549,0.638221675070374,0
HighValue,4704.483311035519,8.456483769599432,2,0,104,0,0,0,0.3064085659162576,0.0,0
HighValue,700.8193669634311,6.55367605889749,1,0,48,0,0,0,0.44279414981952575,0.46838868862151883,0
LowValue,4401.935819822957,8.390026829184142,4,1,89,0,2,0,0.2697175174894921,0.5756332704786972,0
LowValue,4590.670363283372,8.43199915042347,3,0,10,1,0,0,0.30812352812819893,0.7486921128150346,1
MidValue,5822.315185058741,8.66962499797982,3,0,49,1,0,0,0.7884599790529271,0.40422422550928144,1
LowValue,5884.339115130288,8.68021964167571,4,0,23,0,0,0,0.3426868724749178,0.390670053761026,0
MidValue,4990.451651584897,8.515482058580094,3,1,22,0,0,0,0.3049554535981188,0.2901789371788892,0
MidValue,3778.3338523399,8.237303043543674,2,0,36,0,1,0,0.6813471909740167,0.6268723737713431,1
MidValue,6429.150727490835,8.76875325824632,1,1,84,0,0,0,0.47573518090503225,0.5698359092880743,0
HighValue,3984.3044597291596,8.290368989743556,1,0,91,1,0,0,0.15692228321720214,0.2888909067314766,0
HighValue,3217.3289626906317,8.076617548148207,1,1,31,1,0,0,0.27301068385796656,0.7650366929552742,1
MidValue,4037.7612597277366,8.303693305058744,1,0,20,0,0,0,0.0673340699577969,0.7456179328269777,0
MidValue,4192.093481420225,8.341194041560978,3,1,105,1,0,0,0.12042713024326246,0.0650467171007934,0
HighValue,4828.8311804118675,8.482566793740093,2,1,49,0,0,0,0.31806677772266434,0.6524380238938264,0
HighValue,4328.069857672463,8.373107984450254,4,0,8,0,0,0,0.59175565111051,0.4946864690692567,0
MidValue,4453.443452636192,8.401657405644427,4,1,105,0,0,0,0.3501707260554579,0.0,0
MidValue,6112.435800930161,8.718244218331783,4,1,54,0,0,0,0.1462013263786633,0.3438042750910357,0
HighValue,6194.751124861727,8.73161903366447,4,1,86,0,0,1,0.2867003718827599,0.4355182916794945,0
MidValue,5799.278770017229,8.665661259175558,1,1,5,1,0,0,0.22601363426246324,0.7271499853852158,0
LowValue,4535.833118882034,8.419984496726522,2,1,9,0,0,0,0.4035480454648475,0.4992175373237907,0
MidValue,3999.113883860283,8.294078110661808,3,1,51,0,0,0,0.29124698099004875,1.0349047237879998,0
HighValue,4652.339075400636,8.44534032161611,2,1,57,0,0,0,0.15846293944677994,0.3448491573821485,0
MidValue,4779.957707547929,8.472396162644273,4,0,34,0,0,0,0.05588434418631194,0.0,0
HighValue,6262.170622234506,8.742441825046637,3,0,30,0,0,0,0.20998663789313052,0.6164962601996632,0
LowValue,4579.673283907186,8.429601271523932,3,1,106,0,0,0,0.31721555981235366,0.31501019534780667,0
MidValue,3192.915257950868,8.069002796785814,3,0,64,1,1,1,0.28656309694378257,0.6227172924291331,0
HighValue,3744.0881020390107,8.228200420918668,3,1,29,0,1,0,0.13314536616378111,0.4739442170084651,0
MidValue,7646.278147124887,8.942105065748088,3,1,84,0,2,0,0.317760301609089,0.4531003691129369,0
MidValue,3601.0088138386973,8.18924697266203,2,1,92,0,0,0,0.41538156439463136,0.23818566971915062,0
LowValue,3104.304785644414,8.04086714917807,1,1,80,0,0,0,0.19208296790618995,0.7005851948324052,0
MidValue,4562.495744679758,8.425844219487944,4,0,29,1,1,0,0.3872809727688154,0.13438134199472257,0
HighValue,7641.597617685599,8.941492826687746,4,1,56,0,0,0,0.02348367183951138,0.38660664895142777,0
HighValue,5144.661127144176,8.54590913897189,1,1,75,0,0,0,0.18764034660444334,0.6759941260052932,0
MidValue,5438.972891564953,8.601529356669365,4,1,21,0,0,0,0.6134014779272052,0.9623394874769191,0
MidValue,2635.155925734225,7.877077046275932,1,1,78,0,0,0,0.10065564645031837,0.9239341003947599,0
HighValue,2751.760334516254,7.920359445238312,1,1,25,0,0,0,0.8576510472433992,0.26337802941810784,0
HighValue,4996.443918871558,8.516681844474983,2,0,6,0,0,0,0.40397379262900157,0.3996126835777197,0
HighValue,4313.582635774857,8.369755874801186,2,1,51,1,0,0,0.4490826662632228,0.6937511768088129,0
LowValue,5584.491336089868,8.627927681866538,2,1,26,0,0,0,0.11750056885778566,0.5542758867420846,1
HighValue,3346.286660521906,8.115905344547688,2,1,58,0,2,0,0.0638251975453028,0.6108395212784151,0
MidValue,6579.573507383114,8.791877179697988,1,0,34,0,1,0,0.06643924373487116,0.4845306480393055,0
LowValue,7036.210690492681,8.858967161903832,4,0,86,1,1,0,0.2903221628057188,0.630701818159848,1
MidValue,2679.642060463075,7.893811619611098,3,1,12,0,1,0,0.2308725667936457,0.4019006603226649,1
LowValue,5367.7062888600485,8.588342243927137,1,1,74,0,0,1,0.05118879143354026,0.6694724328449774,0
MidValue,4581.164602937978,8.429926786187048,2,1,72,0,0,0,0.08529651049019504,0.5156403086498079,0
HighValue,7163.909626987994,8.87695072706172,3,1,61,0,1,0,0.5885182274869248,0.4130431531068101,0
HighValue,5338.744079818229,8.582933005678122,1,1,50,1,0,0,0.17189690535161128,0.6760753394197144,0
HighValue,6429.877894113034,8.768866338878418,2,0,99,1,0,0,0.38211409882276537,0.3707782552687698,0
